query_id,document_id,crowd_rel_ternary
387,329419,0
369,329496,0
325,329591,1
689,329977,0
650,330295,1
425,330514,2
363,330663,1
321,331077,1
651,331243,1
653,331714,1
439,332037,1
400,332359,1
406,332508,1
431,332544,1
315,332805,0
631,332846,0
397,332987,0
440,333486,1
437,333729,0
354,333945,1
400,334035,0
660,334042,1
656,334692,0
308,334789,1
650,334902,1
354,334994,1
354,335052,1
415,335104,1
628,335428,1
425,335522,1
370,335663,1
354,335671,1
409,335732,1
354,335862,2
422,336106,1
322,336106,1
374,336107,0
339,336172,1
622,336554,1
329,336646,0
443,336895,1
301,336914,1
698,337038,1
377,337379,1
370,338228,1
306,338298,1
343,338298,0
661,338425,1
444,338431,1
352,338590,1
634,338647,1
666,338778,0
652,338976,0
439,339375,1
364,339378,2
341,339646,0
310,339712,1
642,340025,0
311,340298,1
438,340341,2
395,340341,1
654,340705,0
414,340757,0
670,340866,1
440,340940,0
642,341285,1
399,341292,1
439,341367,1
326,341569,1
448,341569,0
409,341776,1
695,341791,1
654,341838,1
343,341846,1
606,341879,1
350,341907,1
326,342223,1
397,342333,2
645,342400,0
615,343412,1
397,343414,1
641,343575,1
409,343582,1
343,343813,1
354,344024,2
399,344608,1
408,344657,1
303,345021,1
609,345032,1
622,345157,1
646,345231,1
615,345429,1
683,345698,1
602,345698,1
439,345781,1
602,345954,1
354,346439,1
414,346480,1
354,346960,1
413,347027,2
436,347067,2
686,347139,0
618,348145,0
683,348811,1
686,348816,0
404,348931,1
326,348936,0
419,349268,1
413,349422,0
650,349512,1
324,349646,1
339,349768,1
403,349896,1
662,349907,1
337,349909,1
398,350510,1
435,350513,1
631,350852,1
310,350958,1
364,351563,2
449,351630,1
648,351723,1
640,351723,1
421,351726,1
648,352034,1
395,352321,1
332,352592,2
408,352969,1
611,352989,0
435,353722,2
663,354613,1
427,354686,1
336,354872,1
402,355679,0
310,355694,1
329,355929,1
311,356060,1
332,356075,1
650,356075,1
306,356305,1
345,356530,1
366,356654,1
368,356966,2
664,356989,1
700,357219,0
670,357224,1
684,357297,0
353,357453,1
689,357549,1
640,357655,0
327,357816,1
430,357879,0
642,358597,1
372,358601,1
417,358699,1
618,358858,1
700,358911,1
397,359090,1
657,359195,1
393,359287,1
618,359337,0
396,359468,1
393,359470,1
309,359494,0
311,359670,0
408,359769,1
393,359775,1
635,359775,1
422,359836,2
367,359840,2
325,359963,0
309,360022,0
321,360194,0
338,360386,0
345,360393,1
429,360730,1
659,360772,0
448,360847,0
695,361147,2
306,361150,1
347,361279,0
690,361420,1
613,361539,0
441,361555,1
684,361829,0
688,361962,0
618,362073,1
336,362198,0
628,362261,0
329,362276,1
374,362372,1
635,362383,1
635,362387,1
635,362388,1
428,362488,1
689,363028,0
398,363151,1
439,363167,1
683,363482,0
446,363657,1
345,364097,1
398,364336,1
351,364435,0
648,364799,2
640,364799,1
353,365207,1
363,365725,1
626,365725,1
616,365773,1
698,365890,0
613,365936,1
343,365940,0
422,365941,1
662,366123,1
637,366267,1
428,366287,1
422,366307,1
680,366325,0
378,366407,1
442,366491,1
605,366515,1
392,366679,0
351,366870,1
346,366899,1
655,366997,2
700,367161,2
411,367193,0
304,367229,1
632,367287,0
301,367406,2
350,367473,1
421,367713,1
666,368096,0
650,368414,1
670,368580,0
425,368629,1
443,368658,1
665,368658,1
613,368691,1
354,368801,1
344,368899,0
301,369196,1
443,369483,1
418,369700,1
303,369968,0
337,370293,1
628,370317,1
360,371037,1
399,371317,1
609,371508,0
421,371536,0
422,371916,1
306,371963,1
400,372044,2
631,372123,0
408,372180,1
700,372512,2
442,372589,0
408,372674,1
624,372775,1
387,372804,0
304,372898,1
347,372898,1
337,373008,1
309,373023,0
678,373115,1
343,373256,0
350,373364,1
419,373543,0
306,373601,0
343,373632,1
315,373639,0
444,373890,1
330,374247,1
648,374605,1
624,374667,1
436,374676,2
634,374711,1
675,375122,1
357,375860,0
315,376014,1
449,376024,2
333,376024,1
354,376072,1
608,376199,1
335,376214,1
351,376367,1
399,376702,1
418,376763,1
428,376947,0
339,376958,1
604,377012,1
307,377253,1
307,377408,1
427,378005,1
351,378336,0
615,378365,0
663,378665,1
628,378884,1
349,378900,1
301,378920,1
362,379065,1
418,379463,1
364,379677,1
306,379818,1
674,380082,1
663,380120,1
632,380341,1
319,380456,1
351,380558,1
634,380672,1
393,380760,1
306,380789,1
350,380821,1
325,380903,1
667,381068,1
433,381076,0
613,381101,1
637,381146,0
350,381152,0
678,381260,1
678,381261,1
695,381604,2
389,381932,0
652,381952,0
399,382324,1
424,382359,1
422,382423,1
322,382423,1
330,383008,1
343,383046,0
624,383113,1
658,383375,1
670,383433,1
349,383621,0
370,383691,0
678,383871,1
392,383887,0
332,384155,1
650,384155,1
628,384185,1
687,384874,0
632,384877,1
304,384935,1
448,384978,0
414,385058,0
325,385266,1
345,385674,1
609,385722,1
335,385749,2
634,385971,0
401,385992,0
330,386009,0
408,386020,1
424,386081,1
682,386156,1
674,386409,0
619,386578,2
671,386828,1
403,386935,1
356,386935,1
319,387036,1
658,387089,1
355,387157,1
393,387215,0
414,387320,1
691,387410,0
612,388166,1
306,388168,1
309,388284,2
409,388303,1
700,388344,1
360,388383,2
306,388519,1
438,389056,1
408,389065,2
343,389563,1
343,389792,1
674,389915,1
658,390076,1
413,390315,0
335,390397,1
628,390501,0
450,390830,1
450,390831,1
370,390860,1
370,390861,1
408,391445,1
408,391446,1
330,392059,1
330,392060,1
674,392231,1
613,392234,1
319,392311,1
450,392331,1
303,392434,1
358,392495,1
374,392523,1
307,392547,1
320,392653,1
345,392679,1
430,392685,1
438,392757,1
309,392775,1
339,393426,1
641,393453,2
346,393578,0
684,393609,1
649,393904,1
681,393933,1
341,394937,1
683,395630,1
441,395631,1
333,395631,0
407,395936,1
434,396327,0
370,396441,1
695,396672,1
335,396798,2
679,396799,1
335,396801,1
679,396801,2
445,397002,1
621,397002,1
445,397010,0
445,397011,1
621,397011,1
409,397123,0
435,397147,1
656,397178,0
439,397595,2
304,397695,2
347,397695,0
426,397720,1
409,397757,1
651,397887,1
422,398217,1
439,398288,1
303,398469,1
699,398616,1
343,398628,1
306,398737,1
448,398855,0
683,398955,1
390,399371,2
370,399379,1
658,399386,1
666,399391,1
347,399409,1
323,399562,1
335,399599,2
679,399599,1
386,399670,0
670,399849,1
439,399865,0
376,400146,0
602,400240,1
323,400426,1
648,400592,1
628,400592,1
448,400787,1
674,400899,0
666,400941,1
360,401253,0
350,401261,1
401,401644,1
311,401969,1
627,402150,1
667,402767,1
604,402901,2
695,402953,1
640,402965,1
678,403001,1
397,403051,2
605,403121,0
605,403392,0
666,403394,1
666,403399,1
411,403608,1
666,403659,0
631,403680,1
439,403844,0
434,403868,1
627,404320,2
394,404672,0
666,404684,0
347,404722,1
627,404838,2
379,405486,0
613,405532,1
379,405646,0
313,405891,0
658,406370,1
379,406372,0
320,406389,1
399,406682,0
637,406850,0
613,406852,1
357,406861,1
410,406920,0
666,406937,1
379,407040,1
386,407040,1
666,407402,0
635,407403,2
618,407551,0
669,407551,0
654,407584,1
434,407590,1
683,407686,1
313,407765,0
384,407905,1
617,408147,1
631,408342,1
420,408536,1
308,408651,0
613,408816,0
358,408838,1
627,409535,2
436,409703,1
439,410173,1
628,410214,1
331,410527,0
378,411063,1
402,411087,1
313,411126,1
313,411127,0
660,411234,1
613,411302,0
684,411308,0
421,411372,0
397,411378,1
350,411417,1
699,411565,1
618,411794,1
363,411891,1
393,412184,1
371,412461,1
381,412461,2
343,412680,1
671,412793,0
356,413174,0
666,413603,0
632,413683,2
436,413970,1
311,414433,1
662,414485,0
405,414586,1
351,414662,1
448,414767,2
329,414829,1
692,414896,1
363,415272,0
690,415433,1
346,415438,2
610,415440,1
390,415492,2
634,415717,1
355,415924,0
301,415927,1
433,416199,0
391,416275,1
330,417855,0
630,417988,0
630,418295,0
374,418591,1
387,418761,2
390,418884,1
609,419022,0
663,419063,2
390,419120,1
696,419191,0
619,419426,2
407,419490,1
330,419500,1
341,419939,1
412,419941,0
341,419941,1
412,419956,1
341,419956,1
412,419964,2
341,419964,1
371,420291,0
347,420507,0
619,420589,1
424,420665,0
650,420731,0
397,420787,0
663,420931,1
366,421021,1
650,421193,1
622,421281,1
635,421330,0
423,421796,0
642,422214,1
344,422400,0
354,422548,0
370,422918,0
397,422943,1
398,423318,1
367,423559,0
431,423742,0
392,423742,0
630,423825,0
641,423980,1
629,424228,1
306,424257,1
343,424257,0
347,424632,1
666,424801,0
695,425321,1
630,425348,0
630,425420,0
403,425523,0
356,425523,0
439,425526,1
375,425563,1
414,425579,0
630,425877,0
637,425955,0
700,426020,1
630,426134,0
415,426345,1
700,426419,1
315,426725,1
330,427002,1
436,427240,0
659,427242,1
315,427307,0
337,427329,1
431,427434,1
392,427434,0
304,427527,1
311,428301,0
700,428455,1
424,428462,0
354,428682,1
354,428795,1
306,428809,1
641,429106,0
438,429421,1
395,429421,1
421,429488,1
602,429601,1
372,429932,0
350,429940,1
666,430090,0
683,430119,1
602,430119,1
311,430359,1
339,430469,1
616,430880,1
608,431004,1
339,431175,1
645,431197,0
424,431214,0
367,431225,1
321,431397,1
691,431495,1
445,431679,1
447,432111,1
319,432235,1
418,432250,1
624,432631,0
604,432824,0
354,432840,1
414,432896,0
364,433264,1
339,433352,1
386,433430,2
390,433454,1
656,433480,1
397,433645,1
439,433661,2
410,433670,1
412,433672,1
341,433672,1
356,433726,0
326,433890,0
677,434219,0
602,434233,1
610,434265,0
383,434626,0
643,434663,1
307,434663,0
332,434687,2
675,434786,1
412,434828,2
690,434854,0
339,434939,1
409,435217,0
439,435251,1
393,435343,1
409,435400,1
374,435435,0
393,435707,1
318,435879,0
390,436283,1
438,436334,0
302,436356,0
664,436541,1
390,436728,1
392,437026,1
439,437027,2
443,437481,1
339,437602,1
672,437674,1
339,437815,1
370,437841,1
668,437969,1
619,438190,1
425,438750,1
402,438960,1
341,439204,1
420,439477,0
690,439562,1
447,440067,0
602,440089,1
443,440183,0
428,440184,0
346,440329,1
418,440582,1
658,440848,1
687,441133,0
383,441283,2
335,441375,1
316,441381,1
396,441803,1
622,441935,1
627,442019,1
367,442113,0
627,442179,1
353,442346,1
377,442388,1
376,442780,0
408,442826,1
622,442867,1
446,443362,2
683,443495,1
404,443766,0
651,443777,0
377,444041,1
319,444093,1
397,445476,1
435,445489,1
619,445554,2
432,445561,1
698,445577,1
442,445588,2
341,445629,1
442,445631,1
436,445653,1
404,445759,1
644,445798,1
372,445818,0
397,446102,1
387,446209,1
432,446285,0
686,446808,1
319,446869,1
354,447103,1
349,447166,0
655,447243,1
648,447409,1
399,447472,1
689,447520,1
428,447520,1
689,447752,0
682,447873,1
439,447980,1
375,448143,0
430,448457,1
693,448910,1
689,449120,1
422,449364,1
439,449472,1
316,449918,1
316,449921,1
316,449922,1
306,450004,1
642,450402,1
687,450658,1
417,451029,1
435,451032,1
667,451579,1
370,451585,1
387,451976,1
419,452409,0
650,452546,0
351,452732,0
324,452732,1
439,452978,1
395,453150,1
326,453282,0
606,453301,2
311,453460,1
401,453569,1
353,453577,1
691,453578,0
347,453578,1
383,453624,1
308,453818,0
666,453925,1
413,454074,0
611,454537,1
321,454741,1
634,455133,1
329,455183,0
397,455207,1
409,455642,1
441,456029,1
604,456029,1
352,456093,1
324,456192,1
370,456198,1
666,456318,0
335,456635,1
400,456880,2
390,457004,0
663,457186,1
413,457387,1
631,457554,1
616,457694,1
637,458175,1
307,458603,1
315,459806,0
318,459815,0
637,459857,1
644,460194,1
347,460194,1
355,460278,0
619,460742,2
670,460790,2
383,461154,2
645,461156,1
311,461156,2
439,461479,1
331,461497,0
306,461560,1
309,461632,0
640,461644,2
329,462039,0
620,462167,1
336,462286,0
351,462396,0
419,462407,1
441,462559,1
604,462559,1
624,462790,1
689,463051,0
662,463143,1
371,463390,2
618,463784,1
371,464018,0
695,464067,1
332,464067,1
650,464067,1
418,464157,0
308,464176,1
439,464589,1
306,464729,0
448,465410,1
667,465820,0
667,465821,0
439,466094,1
686,466229,1
448,466424,1
364,466558,2
314,466851,1
654,466908,1
655,466965,1
448,467231,1
438,467368,1
408,467372,1
622,467408,1
646,467516,0
646,467517,0
426,467988,0
433,468027,0
646,468080,0
613,468094,0
450,468493,1
414,468886,0
405,469728,1
651,470015,1
364,470117,0
434,470135,1
330,470294,0
642,470618,1
386,470679,1
700,470683,0
315,471227,1
307,471637,1
343,471807,0
695,471943,1
617,472037,1
414,472037,2
434,472366,0
699,472590,1
627,472591,1
434,472688,1
320,473284,1
617,473457,2
434,473604,1
356,474171,1
421,474199,1
434,474330,0
310,474338,0
638,474587,1
629,475088,1
383,475204,1
439,475289,1
699,475626,2
648,476369,1
340,476518,1
439,476744,2
379,477097,1
369,477119,1
351,477648,0
426,477808,0
350,478051,1
319,478414,1
375,478414,1
353,478420,1
401,478459,1
611,478459,0
353,479435,0
353,479493,1
308,479721,1
439,479939,1
433,480447,0
395,480988,1
366,481072,0
689,481137,2
327,481947,0
427,482034,1
649,482065,1
427,482127,1
691,482329,1
699,482598,1
662,482743,1
387,482797,1
363,482840,0
699,483066,1
427,483115,1
632,483167,0
438,483200,1
609,483331,1
322,483344,0
602,483568,1
689,483620,1
348,483844,1
670,483880,2
330,483954,1
689,483961,2
305,484329,1
319,484390,0
443,484397,1
696,484876,1
699,485191,0
613,485203,1
357,485309,0
438,485560,0
699,485572,1
689,485772,0
689,485778,1
602,486295,0
683,486377,2
602,486377,1
408,486467,1
418,486871,1
370,487146,1
409,487149,1
623,487528,1
436,488247,1
666,488519,1
655,489019,1
306,489122,1
308,489191,0
431,489202,0
327,489210,0
409,489815,1
678,490764,0
304,491198,1
696,491213,1
339,491341,1
642,491769,1
379,492101,1
694,492174,1
675,492302,1
666,492590,1
378,492685,1
627,492884,0
351,493388,1
666,493839,0
668,494081,2
690,494947,1
603,495891,0
351,495898,0
320,496199,1
407,496294,0
347,496294,1
442,496509,1
667,496679,0
667,496680,0
626,497389,2
336,497482,0
347,497482,1
686,497543,0
356,497560,1
626,497598,0
337,497629,0
688,498036,1
405,498256,1
696,498897,2
310,499425,1
646,499472,0
439,499487,1
405,499874,1
439,499994,1
671,500071,0
397,500261,2
301,500303,1
626,501130,1
307,501173,2
372,501721,1
698,502009,1
427,502142,1
403,502293,1
409,502310,1
318,502769,0
644,503241,1
627,503496,0
354,504154,1
307,504810,1
307,504815,1
307,505241,1
365,505308,1
307,505438,1
320,505462,1
372,505473,1
364,505531,1
345,505554,1
416,506069,1
307,506069,1
395,506310,0
329,506323,1
396,506625,1
617,506657,1
363,506698,1
344,506870,1
402,507488,1
302,507761,1
331,508547,0
383,508720,0
691,509075,1
675,509263,1
655,509285,1
444,509360,0
675,509686,0
696,509705,1
649,509736,1
434,509751,0
332,509771,1
435,509871,1
366,509937,1
614,510007,1
346,510463,0
409,510468,0
690,510678,0
352,511143,1
687,511143,0
649,511207,1
409,511369,0
444,511440,0
419,511454,1
675,511652,0
649,511823,1
420,511836,0
409,512214,1
427,512224,0
442,512292,0
392,513382,0
360,513756,0
446,513908,1
391,514471,0
415,515521,1
370,515524,0
438,515978,1
395,515978,1
427,516463,0
634,516552,0
329,516630,1
675,516739,1
409,516780,1
418,516861,1
318,517372,1
675,517818,1
424,518013,1
611,518103,1
398,518213,1
343,518498,1
351,518844,0
324,518844,2
383,518883,1
622,519007,0
637,520203,1
337,520353,1
417,520761,1
417,520762,0
637,520873,0
315,520922,0
315,520923,1
315,521482,0
426,521624,1
688,521625,0
650,521626,1
650,521753,1
438,522475,1
619,522592,2
446,522697,1
437,522853,0
622,523174,1
345,523256,1
619,523381,0
619,523382,0
382,523920,2
627,523981,1
374,524281,2
413,524678,1
401,524820,0
419,525067,0
672,525135,1
692,525690,0
646,527171,1
355,527564,1
334,527584,1
638,527924,1
675,528211,1
391,528471,1
410,528650,1
439,528852,1
419,529016,1
419,529102,0
311,529121,0
391,529728,1
320,529831,1
670,530106,1
356,530138,1
372,530219,1
671,530376,0
428,530476,1
665,530476,1
435,530476,1
407,530534,1
675,530841,1
318,530850,0
318,530851,1
436,530963,1
355,531076,0
328,531392,1
301,531461,1
434,531876,1
344,532681,1
315,533353,1
687,533366,1
620,533575,1
666,533946,1
368,534059,1
423,534876,0
390,534899,1
389,535242,1
647,536524,1
337,536608,1
647,536668,1
692,536669,1
439,536934,0
620,537051,1
332,537332,1
353,538041,1
306,538077,1
438,538107,1
657,538507,1
370,538788,1
684,539038,0
602,539040,1
614,539820,1
404,539873,0
687,539873,0
670,540191,1
656,540460,1
418,540531,1
683,540643,1
602,540643,1
394,540823,1
404,540850,0
351,541173,0
670,541379,0
614,541726,1
445,541784,1
445,541785,2
624,541896,1
372,542030,1
622,542115,1
657,542219,1
614,542584,1
339,542591,1
610,542593,0
610,542594,0
683,542629,1
602,542629,1
670,542915,1
413,542934,1
407,542958,1
602,543504,1
406,543521,2
683,543559,1
334,543606,1
660,544144,1
318,544283,0
409,544611,1
409,544832,1
357,544867,1
325,545173,0
637,545617,1
327,545933,0
327,545934,0
700,546399,1
638,546400,1
602,546662,1
349,547197,1
379,547286,1
652,547835,1
675,548725,1
447,548769,0
327,548997,1
659,549083,1
681,549613,0
605,549702,0
353,549772,1
399,549812,1
647,549852,1
313,550277,1
406,550284,1
608,550399,1
425,550627,1
440,551239,1
642,551290,1
663,551691,1
699,552494,1
652,552522,0
699,553115,1
445,553409,1
401,554283,1
397,554322,1
696,554532,1
347,555142,1
634,555174,1
656,555265,1
638,555300,1
649,555332,1
370,555527,1
383,555571,1
648,555753,1
357,556009,0
330,556064,0
627,556543,1
401,556851,1
408,557311,1
661,557566,2
660,557771,2
331,557971,1
602,558170,0
648,558550,2
640,558550,1
366,558834,0
439,558861,1
354,558865,1
650,559181,0
347,559544,1
691,559546,1
615,559547,1
683,559896,1
602,559896,1
683,559897,1
602,559897,1
671,560046,1
351,560381,1
646,560406,1
354,561161,1
447,562171,0
448,562426,1
692,562462,1
301,562464,1
648,562486,1
699,562593,1
602,562608,1
448,562973,0
314,563666,1
374,563684,0
700,564023,1
304,564515,1
648,564536,1
640,564536,2
648,564755,1
391,564836,0
379,565670,0
699,565951,1
315,565954,0
614,566086,0
602,566133,1
389,566590,1
439,566737,0
343,566795,0
446,567159,1
410,567163,1
699,567473,1
362,567649,1
670,568217,1
332,568258,1
685,568650,0
440,568790,1
429,568835,1
343,568866,1
603,568903,1
318,568920,0
442,569137,0
440,569164,1
644,569234,1
333,569491,1
401,569668,1
445,569722,1
621,569722,1
331,569781,1
445,570446,1
621,570446,1
683,570616,0
370,571300,1
371,571719,1
372,571741,0
352,572107,1
608,572203,1
350,572210,1
636,572437,0
401,572761,1
642,572843,1
602,572845,1
355,573021,1
446,573198,1
692,573299,1
692,573300,1
608,573472,1
314,573507,0
314,573508,0
626,573516,1
371,574091,1
406,574459,1
380,574848,1
352,574858,0
611,575019,0
670,575021,0
602,575363,1
401,575506,1
656,575638,0
700,575724,1
628,575918,0
408,575994,0
437,576255,0
364,576401,1
399,576730,0
371,576776,1
446,577273,0
685,577392,1
397,577573,1
645,577789,0
415,577836,0
700,578668,1
431,578861,0
392,578861,0
445,578930,0
435,579321,1
330,579335,1
382,579370,1
375,579370,1
394,579503,0
602,580293,1
683,580441,1
602,580441,1
363,580483,1
353,580735,1
302,580881,0
383,580939,1
402,580939,1
391,580990,0
310,581375,0
667,581509,1
401,581652,1
401,581653,0
307,582044,1
684,582245,0
335,582903,1
665,583032,1
665,583033,1
665,583059,0
637,583816,1
683,583838,1
683,583839,0
353,584186,1
680,584579,1
331,584943,1
646,585402,0
376,585905,0
690,585909,0
614,585923,1
381,585924,1
431,585933,0
392,585933,0
435,586195,1
345,586272,1
322,586604,0
307,587044,0
438,587143,1
395,587143,1
648,587653,1
419,587789,0
362,587932,0
635,587941,1
401,588039,0
371,588255,1
381,588255,1
397,588621,0
659,588634,0
700,588714,1
448,589522,0
383,589624,0
446,590313,1
367,590349,0
384,590617,1
384,590618,1
683,590752,1
618,591212,1
326,591458,1
383,591512,1
338,591572,0
391,592241,1
664,592434,0
664,592435,1
304,593202,1
635,593295,1
399,593327,1
365,593327,1
311,594174,1
635,594214,1
391,594355,1
625,594894,1
398,595109,1
629,595480,1
446,595724,1
629,595964,1
602,595998,0
446,596387,1
608,596749,1
608,596774,1
321,597457,1
625,597492,1
372,597581,1
646,597584,0
370,597631,1
629,597834,1
697,598113,1
346,598148,0
448,598254,0
447,598726,0
424,598756,0
390,598756,0
330,598857,1
608,598897,1
608,598898,1
355,598916,1
685,599125,1
689,599427,0
447,599429,0
347,599478,0
404,599863,1
606,600103,1
691,600114,0
652,600387,0
670,600529,1
397,600634,1
656,600919,1
672,600966,1
624,601127,1
353,601357,0
325,601412,1
685,601450,0
694,601601,1
446,601688,1
435,602319,1
657,602394,1
612,602610,0
680,603353,1
439,604317,1
389,605481,0
613,605575,1
670,605904,1
306,606039,0
311,606057,1
316,606136,0
615,606138,0
670,606239,0
670,606481,0
418,607159,1
334,607193,1
679,607735,1
