duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
60.7142857143,1,194,31766,Tech Transfer,5079,389,"selling their products, formulas, etc. directly or indirectly to foreign entities for other than peaceful purposes?",illegal technology transfer,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's1': 4, 's2': 3, 'none': 2, 's4': 1})",14,5,7,0.3223310364,"Counter({'s1': 0.5067446829487059, 's3': 0.5037853173961233, 'none': 0.4193201385868251, 's2': 0.4165961696342921, 's4': 0.0739351784644691})",0.3372610907,"Counter({'s3': 0.5714285714285714, 's1': 0.5714285714285714, 's2': 0.42857142857142855, 'none': 0.2857142857142857, 's4': 0.14285714285714285})",0.5067446829,0.4193201386,0,0,1,1
66.1428571429,1,394,32035,Global Family Planning Program Advocated,8916,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s10': 6, 's9': 5, 's2': 5, 's1': 4, 's6': 4, 's5': 4, 's4': 4, 's11': 4, 's8': 3, 's12': 3, 's3': 2, 's7': 2, 'none': 1})",47,13,7,0.3972652892,"Counter({'s10': 0.7728980651018745, 's9': 0.6887405511730873, 's2': 0.6887405511730873, 's1': 0.5933160706588622, 's6': 0.5933160706588622, 's5': 0.5933160706588622, 's11': 0.5933160706588622, 's4': 0.5546085649995858, 's8': 0.47045105107079854, 's12': 0.40514807883401677, 's3': 0.33873530831854287, 's7': 0.3242294533191672, 'none': 0.22710193489812547})",0.4501328656,"Counter({'s10': 0.8571428571428571, 's9': 0.7142857142857143, 's2': 0.7142857142857143, 's1': 0.5714285714285714, 's6': 0.5714285714285714, 's5': 0.5714285714285714, 's4': 0.5714285714285714, 's11': 0.5714285714285714, 's8': 0.42857142857142855, 's12': 0.42857142857142855, 's3': 0.2857142857142857, 's7': 0.2857142857142857, 'none': 0.14285714285714285})",0.7728980651,0.2271019349,0,0,1,1
29.4285714286,1,81,32106,Last Wild California Condor Netted in Breeding Program,1107,347,The spotted owl episode in America highlighted U.S. efforts to prevent the extinction of wildlife species. What is not well known is the effort of other countries to prevent the demise of species native to their countries. What other countries have begun efforts to prevent such declines?,Wildlife Extinction,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 6, 's3': 5, 's1': 4, 'none': 1})",16,4,7,0.4916461001,"Counter({'s2': 0.7728980651018745, 's3': 0.6742346961737117, 's1': 0.5933160706588622, 'none': 0.22710193489812547})",0.5848806753,"Counter({'s2': 0.8571428571428571, 's3': 0.7142857142857143, 's1': 0.5714285714285714, 'none': 0.14285714285714285})",0.7728980651,0.2271019349,0,0,1,1
28.2857142857,1,71,32852,LIFE TECHNOLOGIES INC reports earnings for Qtr to March 31,826,389,"selling their products, formulas, etc. directly or indirectly to foreign entities for other than peaceful purposes?",illegal technology transfer,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 3, 's2': 3, 'none': 3, 's1': 2, 's4': 2})",13,5,7,0.3176299767,"Counter({'none': 0.5480924998033551, 's3': 0.3532441312684821, 's2': 0.31453662560920576, 's1': 0.26908661733969486, 's4': 0.23037911168041858})",0.2914914449,"Counter({'s3': 0.42857142857142855, 's2': 0.42857142857142855, 'none': 0.42857142857142855, 's1': 0.2857142857142857, 's4': 0.2857142857142857})",0.3532441313,0.5480924998,0,0,0,1
24.8571428571,1,236,33429,Ozone Subversion,6026,427,Find documents that discuss the damage ultraviolet (UV) light from the sun can do to eyes.,"UV damage, eyes",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's2': 4, 's1': 4, 'none': 2, 's4': 2})",16,5,7,0.3212068724,"Counter({'none': 0.4671738742885055, 's2': 0.4519075001966449, 's1': 0.4519075001966449, 's3': 0.4341627567833316, 's4': 0.16507613944363672})",0.3617025768,"Counter({'s3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 'none': 0.2857142857142857, 's4': 0.2857142857142857})",0.4519075002,0.4671738743,1,1,1,1
25.1428571429,1,185,34512,Off-Duty Officer Dies In Automobile Crash,4825,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's2': 4, 's1': 4, 'none': 2, 's4': 1})",15,5,7,0.3258053853,"Counter({'none': 0.4671738742885055, 's3': 0.4519075001966449, 's2': 0.4519075001966449, 's1': 0.4341627567833316, 's4': 0.08091862551484953})",0.3654397435,"Counter({'s3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 'none': 0.2857142857142857, 's4': 0.14285714285714285})",0.4519075002,0.4671738743,0,0,1,1
109.5714285714,1,81,35583,American Civilian Killed in Ambush in Nicaragua,1111,307,"Identify hydroelectric projects proposed or under construction by country and location. Detailed description of nature, extent, purpose, problems, and consequences is desirable.",New Hydroelectric Projects,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 4, 's1': 3, 'none': 3})",10,3,7,0.3894044734,"Counter({'none': 0.5814680372136518, 's2': 0.418531962786348, 's1': 0.2810931425672062})",0.3867295402,"Counter({'s2': 0.5714285714285714, 's1': 0.42857142857142855, 'none': 0.42857142857142855})",0.4185319628,0.5814680372,0,0,1,1
54.7142857143,1,124,37337,HARLEY-DAVIDSON INC reports earnings for Qtr to March 29,2715,646,Find documents that discuss an increase in the number of people receiving food stamp benefits.,food stamps increase,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
118.7142857143,1,417,38010,Government Report Understates Gains on Cancer; Outdated Statistics,9360,356,Identify documents discussing the use of estrogen by postmenopausal women in Britain.,postmenopausal estrogen Britain,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 3, 's3': 3, 's8': 2, 's5': 2, 's2': 1, 's1': 1, 's7': 1, 's6': 1, 's4': 1})",15,9,7,0.2627361907,"Counter({'s3': 0.4836865177287827, 'none': 0.45170672092516134, 's5': 0.28946348381608256, 's8': 0.17481621156532234, 's2': 0.11020945021926627, 's1': 0.11020945021926627, 's7': 0.11020945021926627, 's6': 0.11020945021926627, 's4': 0.11020945021926627})",0.2340101696,"Counter({'none': 0.42857142857142855, 's3': 0.42857142857142855, 's8': 0.2857142857142857, 's5': 0.2857142857142857, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.4836865177,0.4517067209,0,0,1,1
55,1,129,38588,Sky Crane Gives an Old Friend a Lift,2902,355,Identify documents discussing the development and application of space-borne ocean remote sensing.,ocean remote sensing,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's2': 1, 's1': 1})",8,3,7,0.7683459595,"Counter({'none': 0.8907718220661758, 's2': 0.10922817793382421, 's1': 0.10922817793382421})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.1092281779,0.8907718221,0,0,0,0
86.8571428571,1,112,38635,Train Derails in Washington State,2265,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's2': 3, 's1': 3})",10,3,7,0.4103484354,"Counter({'none': 0.5703098848411234, 's2': 0.4296901151588766, 's1': 0.4296901151588766})",0.4285714286,"Counter({'none': 0.5714285714285714, 's2': 0.42857142857142855, 's1': 0.42857142857142855})",0.4296901152,0.5703098848,1,1,1,1
76.1428571429,1,298,39291,Secord's Companies,7120,389,"selling their products, formulas, etc. directly or indirectly to foreign entities for other than peaceful purposes?",illegal technology transfer,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's3': 2, 's6': 2, 's4': 2, 's8': 1, 's2': 1, 's1': 1, 's7': 1, 's5': 1})",16,9,7,0.39743673,"Counter({'none': 0.6239886041682979, 's3': 0.3760113958317021, 's6': 0.3760113958317021, 's4': 0.3760113958317021, 's8': 0.15452421534447577, 's2': 0.15452421534447577, 's1': 0.15452421534447577, 's7': 0.15452421534447577, 's5': 0.15452421534447577})",0.5053510684,"Counter({'none': 0.7142857142857143, 's3': 0.2857142857142857, 's6': 0.2857142857142857, 's4': 0.2857142857142857, 's8': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285})",0.3760113958,0.6239886042,0,0,0,1
42,1,157,39908,Metro-North Engineer Suspended for Drug Use,4024,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's2': 4, 's1': 4, 'none': 3, 's4': 1})",16,5,7,0.5080561274,"Counter({'s3': 0.7330321921500449, 's2': 0.7330321921500449, 's1': 0.7330321921500449, 'none': 0.266967807849955, 's4': 0.1182049855604808})",0.4094322005,"Counter({'s3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 'none': 0.42857142857142855, 's4': 0.14285714285714285})",0.7330321922,0.2669678078,0,0,1,1
72.1428571429,1,269,39916,U.S. to Appeal G.M. Decision,6637,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 4, 's2': 3, 's1': 3, 's7': 2, 's6': 2, 's5': 2, 's8': 1, 's3': 1, 's4': 1})",19,9,7,0.3153964535,"Counter({'s2': 0.6154765297816297, 's1': 0.6154765297816297, 'none': 0.3845234702183703, 's7': 0.3810319564570474, 's5': 0.3810319564570474, 's6': 0.3699835366546057, 's8': 0.13553896333002347, 's3': 0.13553896333002347, 's4': 0.13553896333002347})",0.3760394993,"Counter({'none': 0.5714285714285714, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's4': 0.14285714285714285})",0.6154765298,0.3845234702,0,0,1,1
45.2857142857,1,121,40158,Volkswagen Recalling Cars,2577,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 5, 's1': 5, 'none': 2})",12,3,7,0.6101065276,"Counter({'s2': 0.7943339318106828, 's1': 0.7943339318106828, 'none': 0.20566606818931735})",0.5238095238,"Counter({'s2': 0.7142857142857143, 's1': 0.7142857142857143, 'none': 0.2857142857142857})",0.7943339318,0.2056660682,2,1,1,1
321.7142857143,1,219,40183,Patent Piracy Bill Advances,5620,367,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?",piracy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's2': 2, 's1': 2, 's4': 2, 's3': 1, 's5': 1})",13,6,7,0.506973984,"Counter({'none': 0.7144344128138522, 's2': 0.2855655871861477, 's1': 0.2855655871861477, 's4': 0.2855655871861477, 's3': 0.10337933041233764, 's5': 0.10337933041233764})",0.5130760319,"Counter({'none': 0.7142857142857143, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's4': 0.2857142857142857, 's3': 0.14285714285714285, 's5': 0.14285714285714285})",0.2855655872,0.7144344128,0,0,0,0
85.2857142857,1,107,40481,ARMED FORCES DAY PREPARATIONS,2037,355,Identify documents discussing the development and application of space-borne ocean remote sensing.,ocean remote sensing,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's2': 1, 's1': 1})",8,3,7,0.7752410333,"Counter({'none': 0.8945752774246781, 's2': 0.10542472257532196, 's1': 0.10542472257532196})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.1054247226,0.8945752774,0,0,0,0
55.5714285714,1,200,40955,"Promises, Promises",5203,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's3': 1, 's2': 1, 's1': 1, 's4': 1})",10,5,7,0.7745660978,"Counter({'none': 0.8941968932659624, 's3': 0.1058031067340376, 's2': 0.1058031067340376, 's1': 0.1058031067340376, 's4': 0.1058031067340376})",0.7142857143,"Counter({'none': 0.8571428571428571, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's4': 0.14285714285714285})",0.1058031067,0.8941968933,0,0,0,0
78,1,427,42455,U.S. AGENCY SETS EXPLORATION OF SUNKEN CIVIL WAR IRONCLAD,9539,399,Identify documents that discuss the activities or equipment of oceanographic vessels.,oceanographic vessels,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's3': 2, 's2': 2, 's10': 2, 's6': 2, 's4': 2, 's1': 2, 's8': 1, 's11': 1, 's7': 1, 's5': 1, 's9': 1})",22,12,7,0.4481003702,"Counter({'none': 0.6672340045674139, 's3': 0.33276599543258617, 's2': 0.33276599543258617, 's10': 0.33276599543258617, 's6': 0.33276599543258617, 's4': 0.33276599543258617, 's1': 0.33276599543258617, 's8': 0.12190477030474269, 's11': 0.12190477030474269, 's7': 0.12190477030474269, 's5': 0.12190477030474269, 's9': 0.12190477030474269})",0.5113594736,"Counter({'none': 0.7142857142857143, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's10': 0.2857142857142857, 's6': 0.2857142857142857, 's4': 0.2857142857142857, 's1': 0.2857142857142857, 's8': 0.14285714285714285, 's11': 0.14285714285714285, 's7': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285})",0.3327659954,0.6672340046,1,1,0,0
325,1,412,42499,U.S. Agency Urges Automatic Train Brakes,9258,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s3': 4, 's2': 4, 's1': 4, 's9': 3, 'none': 3, 's4': 3, 's8': 2, 's10': 2, 's7': 2, 's5': 2, 's6': 2})",31,11,7,0.3375245262,"Counter({'s3': 0.6250270212892935, 's2': 0.6250270212892935, 's1': 0.6250270212892935, 's4': 0.5535642530207383, 's9': 0.41416579616145, 'none': 0.37497297871070656, 's8': 0.3427030278928948, 's10': 0.3427030278928948, 's5': 0.3427030278928948, 's7': 0.19336753857329786, 's6': 0.19336753857329786})",0.3427766133,"Counter({'s3': 0.5714285714285714, 's2': 0.5714285714285714, 's1': 0.5714285714285714, 's9': 0.42857142857142855, 'none': 0.42857142857142855, 's4': 0.42857142857142855, 's8': 0.2857142857142857, 's10': 0.2857142857142857, 's7': 0.2857142857142857, 's5': 0.2857142857142857, 's6': 0.2857142857142857})",0.6250270213,0.3749729787,1,1,1,1
19.8571428571,1,73,43424,CORRECTIONS,877,321,"Pertinent documents will reflect the fact that women continue to be poorly represented in parliaments across the world, and the gap in political power between the sexes is very wide, particularly in the Third World.",Women in Parliaments,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 6, 's2': 1, 's1': 1})",8,3,7,0.7441806539,"Counter({'none': 0.879306569045163, 's2': 0.12069343095483705, 's1': 0.12069343095483705})",0.7142857143,"Counter({'none': 0.8571428571428571, 's2': 0.14285714285714285, 's1': 0.14285714285714285})",0.120693431,0.879306569,0,0,0,0
87.4285714286,1,284,43629,A Finder Keeps His Pirate Ship,6880,367,"What modern instances have there been of old fashioned piracy, the boarding or taking control of boats?",piracy,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's2': 2, 's1': 2, 's4': 2, 's3': 1, 's7': 1, 's6': 1, 's5': 1})",15,8,7,0.5053030718,"Counter({'none': 0.7178032844340843, 's2': 0.28219671556591575, 's1': 0.28219671556591575, 's4': 0.28219671556591575, 's3': 0.10337933041233764, 's7': 0.10337933041233764, 's6': 0.10337933041233764, 's5': 0.10337933041233764})",0.5073644605,"Counter({'none': 0.7142857142857143, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's4': 0.2857142857142857, 's3': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285})",0.2821967156,0.7178032844,0,0,0,0
98,1,97,44169,Doctor Guilty of Falsifying Drug Tests in Accident Cases,1679,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 5, 's1': 5, 's3': 2, 'none': 2})",14,4,7,0.4843132191,"Counter({'s2': 0.7245059880167987, 's1': 0.7245059880167987, 'none': 0.27549401198320145, 's3': 0.16197792367761815})",0.4713799755,"Counter({'s2': 0.7142857142857143, 's1': 0.7142857142857143, 's3': 0.2857142857142857, 'none': 0.2857142857142857})",0.724505988,0.275494012,0,0,1,1
40.1428571429,1,126,44702,Ford to Recall Some Vans,2786,397,Identify documents that discuss the reasons for automobile recalls.,automobile recalls,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'s2': 6, 's1': 6, 'none': 1})",13,3,7,0.7572446342,"Counter({'s2': 0.8851185377043547, 's1': 0.8851185377043547, 'none': 0.11488146229564522})",0.7142857143,"Counter({'s2': 0.8571428571428571, 's1': 0.8571428571428571, 'none': 0.14285714285714285})",0.8851185377,0.1148814623,0,0,1,2
44.2857142857,1,222,44891,Elizabeth Ballantyne Weds R. L. Elliott 3d,5686,433,Is there contemporary interest in the Greek philosophy of stoicism?,"Greek, philosophy, stoicism",../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's3': 2, 's2': 2, 's1': 2, 's4': 2})",13,5,7,0.6471292358,"Counter({'none': 0.8188805056538772, 's3': 0.18111949434612284, 's2': 0.18111949434612284, 's1': 0.18111949434612284, 's4': 0.18111949434612284})",0.5238095238,"Counter({'none': 0.7142857142857143, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's4': 0.2857142857142857})",0.1811194943,0.8188805057,0,0,0,0
33.1428571429,1,144,45838,"For Hurricane News, It's (900) 410-NOAA",3530,408,What tropical storms (hurricanes and typhoons) have caused significant property damage and loss of life?,tropical storms,../crowdsourcing_data/Main_Bin1/bin1_combinedfile_nist_only_anonymized,"Counter({'none': 5, 's3': 2, 's2': 2, 's1': 2, 's4': 2})",13,5,7,0.6471292358,"Counter({'none': 0.8188805056538772, 's3': 0.18111949434612284, 's2': 0.18111949434612284, 's1': 0.18111949434612284, 's4': 0.18111949434612284})",0.5238095238,"Counter({'none': 0.7142857142857143, 's3': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's4': 0.2857142857142857})",0.1811194943,0.8188805057,0,0,0,0
